"XIST","RNAss","sample_type"
4.85852812052241,0.194669761853361,"Normal Tissue"
5.1313836995929,0.137931182467475,"Normal Tissue"
3.92229300983837,0.429696270360122,"Normal Tissue"
4.57113069083472,0.211316340397372,"Normal Tissue"
1.5245652210772,0.527010689785976,"Normal Tissue"
5.56593222236532,0.419680465145687,"Normal Tissue"
7.60066374054822,0.207850141557627,"Normal Tissue"
6.24965391756201,0.195511169108817,"Normal Tissue"
6.26905185347919,0.107906101604325,"Normal Tissue"
4.66908347410581,0.195762303125138,"Normal Tissue"
5.75224013375861,0.16776559102306,"Normal Tissue"
5.73933507725383,0.468842211199349,"Normal Tissue"
6.06222966816554,0.169387875347876,"Normal Tissue"
6.76422140234238,0.166147916158328,"Normal Tissue"
7.06825161160839,0.162571176431017,"Normal Tissue"
4.09093809316883,0.388443129060757,"Normal Tissue"
5.62120206354052,0.181953352191536,"Normal Tissue"
7.47897989186589,0.164308387416561,"Normal Tissue"
7.6575042460185,0.105658316221069,"Normal Tissue"
6.62937119268319,0.165435861090356,"Normal Tissue"
5.96442173731991,0.285724924610903,"Normal Tissue"
6.48463763750603,0.281477041310065,"Normal Tissue"
5.79470177757515,0.301321560387261,"Normal Tissue"
6.26267744493477,0.293739330573686,"Normal Tissue"
6.3703561155303,0.118633998885059,"Normal Tissue"
4.31766585461676,0.430796752604571,"Normal Tissue"
7.26398274120775,0.144279868722059,"Normal Tissue"
5.70876662608709,0.139149030691352,"Normal Tissue"
-2.45878255189796,0.523860364307281,"Normal Tissue"
3.89927232261827,0.242112505435251,"Normal Tissue"
2.93772102576179,0.388652897956424,"Normal Tissue"
5.54321746343653,0.559314466426018,"Normal Tissue"
1.96716860753263,0.360777702419891,"Normal Tissue"
1.79243893006464,0.399517676326,"Normal Tissue"
1.65397717863634,0.408888302960727,"Normal Tissue"
3.07621702161705,0.426645293102434,"Normal Tissue"
2.68504308947668,0.336894969573967,"Normal Tissue"
5.89799062556097,0.15769497879431,"Normal Tissue"
5.65681096046761,0.122160099324974,"Normal Tissue"
6.0585546158763,0.37107205857793,"Normal Tissue"
7.61029404035303,0.126576046587631,"Normal Tissue"
6.39576546222267,0.223050097332872,"Normal Tissue"
6.07769163467635,0.151524891483715,"Normal Tissue"
5.6008346825843,0.112215780559961,"Normal Tissue"
5.69685627799018,0.25223776352644,"Normal Tissue"
5.76077981598879,0.474779490398277,"Normal Tissue"
2.73335434061383,0.385953157108713,"Normal Tissue"
3.72694017779995,0.291315152755877,"Normal Tissue"
2.91475584967165,0.363754500548812,"Normal Tissue"
3.61010944721642,0.337977229639128,"Normal Tissue"
2.36401205355862,0.388076439234262,"Normal Tissue"
1.71193535697892,0.323274661439173,"Normal Tissue"
3.91943543256537,0.303169410104096,"Normal Tissue"
5.88535472222354,0.123601656755505,"Normal Tissue"
5.39646778286341,0.278955061087284,"Normal Tissue"
5.39097715502013,0.892055068420443,"Normal Tissue"
1.34823241923927,0.544325131891746,"Normal Tissue"
4.20953134703709,0.421574820202607,"Normal Tissue"
7.66818296184868,0.26113521652636,"Normal Tissue"
6.36371426379809,0.136773175301218,"Normal Tissue"
4.89486625644389,0.380255624613295,"Normal Tissue"
6.03916033253335,0.305504277705049,"Normal Tissue"
6.03981833624256,0.181314084672417,"Normal Tissue"
6.27632916036228,0.314849967864457,"Normal Tissue"
6.37105348236284,0.146298318866846,"Normal Tissue"
7.36982414671849,0.178678417790368,"Normal Tissue"
5.45387968907239,0.302058157348822,"Normal Tissue"
5.15627525423874,0.146921265709402,"Normal Tissue"
5.806349837986,0.217433830786489,"Normal Tissue"
6.05226372144893,0.335971364312154,"Normal Tissue"
6.86295964225497,0.437081491878621,"Normal Tissue"
5.93925008951577,0.241643656979276,"Normal Tissue"
4.63523200164529,0.461540585056249,"Normal Tissue"
5.45716743471459,0.167436542722306,"Normal Tissue"
6.95304402123402,0.160824581015257,"Normal Tissue"
4.10022079099282,0.539074220298296,"Normal Tissue"
5.64244165539954,0.241539602636622,"Normal Tissue"
5.25931015482368,0.334546080996464,"Normal Tissue"
7.23458753940111,0.325260907059022,"Normal Tissue"
3.49582305545168,0.413895246026609,"Normal Tissue"
3.44241275178282,0.422674735313511,"Normal Tissue"
5.73717296667379,0.208397329598253,"Normal Tissue"
5.7082148313008,0.36206613217896,"Normal Tissue"
5.66109399128492,0.178883122796936,"Normal Tissue"
5.770591219556,0.337338671573788,"Normal Tissue"
6.35528061189188,0.391364387059373,"Normal Tissue"
7.22208001827604,0.136532034612176,"Normal Tissue"
4.82888541194729,0.251571458884356,"Normal Tissue"
5.97041654722148,0.295015722310506,"Normal Tissue"
5.56836658634531,0.220047427304297,"Normal Tissue"
4.40537976475885,0.388526218653266,"Normal Tissue"
6.28782317427413,0.188787850346569,"Normal Tissue"
5.7761303143848,0.151705652147697,"Normal Tissue"
0.484395962502666,0.532589767787745,"Normal Tissue"
4.4343613460671,0.374641118418908,"Normal Tissue"
2.57046293102604,0.473352121639164,"Normal Tissue"
4.56565809918951,0.559724263183304,"Normal Tissue"
3.29484127140614,0.351703538285551,"Normal Tissue"
4.10442053499518,0.348479283823755,"Normal Tissue"
1.72639529165045,0.384415043379281,"Normal Tissue"
1.60454581636871,0.378451921211394,"Normal Tissue"
3.18507363787676,0.400319127997986,"Normal Tissue"
5.37785254951685,0.283255337088976,"Normal Tissue"
5.99347057687266,0.119585286529147,"Normal Tissue"
6.89604171623439,0.0305630254772948,"Normal Tissue"
4.77457623944358,0.393321593984782,"Normal Tissue"
6.74551971124025,0.0496249148386661,"Normal Tissue"
6.38043508985065,0.0401904188912016,"Normal Tissue"
6.73201135849939,0.107094773166431,"Normal Tissue"
6.70460917973331,0.0744879563868018,"Normal Tissue"
6.44759572595741,0.0643099032307576,"Normal Tissue"
3.86898301674333,0.34417576275576,"Normal Tissue"
6.02682218639858,0.0894315769451908,"Normal Tissue"
6.97270414038402,0.137287859269913,"Normal Tissue"
7.45369041571203,0.0619135133849029,"Normal Tissue"
4.24344059554352,0.395111545828856,"Normal Tissue"
5.50624013142269,0.04917260545599,"Normal Tissue"
5.90547124752441,0.343024305991381,"Normal Tissue"
5.76184373081799,0.52208087486162,"Normal Tissue"
6.41296777675971,0.203338766445197,"Normal Tissue"
2.73855168652023,0.925105347793912,"Normal Tissue"
0.0524158941511385,0.498568391871776,"Normal Tissue"
4.8565375782579,0.192543283497231,"Normal Tissue"
6.01794417163783,0.116226724607434,"Normal Tissue"
5.32340609995601,0.189389951208018,"Normal Tissue"
6.3602062316727,0.102171676030168,"Normal Tissue"
6.3134454059617,0.168650021282768,"Normal Tissue"
7.17293748745582,0.269887294074726,"Normal Tissue"
5.92910451295803,0.184854372314846,"Normal Tissue"
7.54767345915612,0.117290880326233,"Normal Tissue"
7.33182163906789,0.185151159828692,"Normal Tissue"
5.17716037778028,0.296693952256223,"Normal Tissue"
6.14447470811398,0.249555494630963,"Normal Tissue"
5.12147135319828,0.239144287997396,"Normal Tissue"
5.78191045558711,0.247867546844554,"Normal Tissue"
5.38581064383718,0.195395243527766,"Normal Tissue"
4.72634079171501,0.41754602336795,"Normal Tissue"
3.90023888773609,0.509020551341184,"Normal Tissue"
2.96882804350931,0.298596751501552,"Normal Tissue"
1.02431967919541,0.368454054295561,"Normal Tissue"
2.44863669708433,0.324508539537225,"Normal Tissue"
2.37239496523802,0.378546192702465,"Normal Tissue"
7.59321182527668,0.139651627067068,"Normal Tissue"
6.80349829133976,0.0922340306615722,"Normal Tissue"
7.11062424464577,0.0469484727707903,"Normal Tissue"
3.61718091815505,0.204053131971292,"Normal Tissue"
4.01533699141276,0.0594210794811956,"Normal Tissue"
3.78460867398153,0.364751991240587,"Normal Tissue"
7.8905743699189,0.162876108949847,"Normal Tissue"
6.50225102977222,0.15597198311416,"Normal Tissue"
5.52641316391559,0.225590538657644,"Normal Tissue"
6.17474595842949,0.116700095249163,"Normal Tissue"
5.06828386201448,0.316636179923262,"Normal Tissue"
7.45779946668913,0.0860814618052313,"Normal Tissue"
6.95071335289587,0.067425800807289,"Normal Tissue"
5.33274373208085,0.528161461826977,"Normal Tissue"
6.35580916197017,0.338885198581972,"Normal Tissue"
4.13430309545331,0.862353875062112,"Normal Tissue"
2.59836520532364,0.488205336151433,"Normal Tissue"
4.64564402339752,0.206537839058452,"Normal Tissue"
5.59368243373658,0.356420765079965,"Normal Tissue"
4.98098494918239,0.219837489295533,"Normal Tissue"
5.05619332369785,0.109323087698604,"Normal Tissue"
5.7379841379079,0.343809029862336,"Normal Tissue"
4.37510895714347,0.262910551283346,"Normal Tissue"
7.29921717832671,0.268861208167517,"Normal Tissue"
5.34415385094887,0.238882586655979,"Normal Tissue"
5.52484726370445,0.425572427504345,"Normal Tissue"
5.80866820711827,0.199139419315894,"Normal Tissue"
4.62824867128617,0.400919591816881,"Normal Tissue"
5.35864241064499,0.221958127698289,"Normal Tissue"
4.78298510833843,0.178604592728023,"Normal Tissue"
5.70517618171697,0.126870455110407,"Normal Tissue"
5.43299280260813,0.249522278452583,"Normal Tissue"
5.6082474282624,0.344109450489034,"Normal Tissue"
5.74203316680027,0.167527505435971,"Normal Tissue"
6.38285743250875,0.2360413353732,"Normal Tissue"
4.14412796770733,0.30139702263733,"Normal Tissue"
4.76027418146369,0.407176535827087,"Normal Tissue"
6.19280568153656,0.16976852031396,"Normal Tissue"
7.10329830070144,0.156560496484839,"Normal Tissue"
6.68230641902594,0.147152222022235,"Normal Tissue"
2.97544676564096,0.922939229031525,"Normal Tissue"
0.499782120147312,0.48743788716631,"Normal Tissue"
5.34450896714248,0.417702899706943,"Normal Tissue"
6.19457958407275,0.352261100281155,"Normal Tissue"
6.75088783509179,0.132226188513016,"Normal Tissue"
2.7905635408545,0.360468400511129,"Normal Tissue"
1.19093085956261,0.157045131046314,"Normal Tissue"
6.30598875513408,0.090574325465891,"Normal Tissue"
0.728573602559365,0.238691088623066,"Normal Tissue"
6.57940645678201,0.16490743707576,"Normal Tissue"
7.09804261354283,0.154686838252313,"Normal Tissue"
4.86942727984259,0.297356316471376,"Normal Tissue"
4.74313792665136,0.389303641750606,"Normal Tissue"
5.83114253595438,0.110637449866125,"Normal Tissue"
5.2008887990915,0.0615250867496778,"Normal Tissue"
4.57597785020815,0.420198761072855,"Normal Tissue"
6.18667882342312,0.217105557082772,"Normal Tissue"
4.1086080888492,0.512876738966378,"Normal Tissue"
5.87014274942513,0.451208060497563,"Normal Tissue"
2.1811025507538,0.566490323716095,"Normal Tissue"
2.17951105027151,0.433613887127469,"Normal Tissue"
-0.0380063225797449,0.354008178465697,"Normal Tissue"
1.3311319222172,0.409825912008213,"Normal Tissue"
2.57361689436603,0.409269225924474,"Normal Tissue"
3.54114309068279,0.384149097308367,"Normal Tissue"
4.27731530048989,0.416473904282371,"Normal Tissue"
3.70387589557646,0.423967099528489,"Normal Tissue"
4.27657110618839,0.390990560449831,"Normal Tissue"
5.44297666087076,0.220752703559953,"Normal Tissue"
6.52310712180018,0.0932984543926007,"Normal Tissue"
5.12560977731164,0.100137593454523,"Normal Tissue"
4.88757400961563,0.360284531910006,"Normal Tissue"
5.66792050211561,0.324928218438226,"Normal Tissue"
6.19043708015207,0.124124096995458,"Normal Tissue"
7.86913729026857,0.13684701251753,"Normal Tissue"
7.39318449668521,0.0623195930138801,"Normal Tissue"
4.95331180685723,0.210889760671475,"Normal Tissue"
5.36985031370583,0.149074566828496,"Normal Tissue"
6.69628599605783,0.0705189472303094,"Normal Tissue"
3.70608844879118,0.336259963082573,"Normal Tissue"
4.07476230363768,0.34887980641589,"Normal Tissue"
7.11479385626743,0.3203661265014,"Normal Tissue"
5.23039517541912,0.369160510688362,"Normal Tissue"
6.72111286347689,0.100647926388857,"Normal Tissue"
7.01011964578961,0.0619285643251255,"Normal Tissue"
4.08669885927444,0.267868159898384,"Normal Tissue"
4.81562666002115,0.192667569040515,"Normal Tissue"
6.23056809938526,0.0805844806453301,"Normal Tissue"
7.30196253765125,0.16236392442352,"Normal Tissue"
7.72042212554939,0.0789183605735453,"Normal Tissue"
7.04331169211681,0.034710831832982,"Normal Tissue"
6.3930214235625,0.517475223748358,"Normal Tissue"
4.17400685748892,0.396240369693216,"Normal Tissue"
6.90810435321656,0.331709548547857,"Normal Tissue"
0.92523990548741,0.52245536082191,"Normal Tissue"
6.14141235369477,0.245282750339884,"Normal Tissue"
6.85051191539408,0.192017232424689,"Normal Tissue"
5.19104934147792,0.126311743164387,"Normal Tissue"
3.71380577216523,0.279481834028594,"Normal Tissue"
3.85409541516792,0.417352565054169,"Normal Tissue"
4.90163925790899,0.270521993977497,"Normal Tissue"
4.49255824155043,0.277040025698586,"Normal Tissue"
4.8480469992631,0.322396112093244,"Normal Tissue"
2.47040671081933,0.406847060860537,"Normal Tissue"
4.86992074510971,0.183077752913178,"Normal Tissue"
7.18686696896226,0.175160192363013,"Normal Tissue"
3.17392693199981,0.33270976071209,"Normal Tissue"
7.44791801157661,0.10265395652321,"Normal Tissue"
5.84325527995964,0.116984325153124,"Normal Tissue"
7.22690344434726,0.138165215736945,"Normal Tissue"
5.61090672024708,0.278890934941139,"Normal Tissue"
2.24610400988392,0.212107601966985,"Normal Tissue"
3.78774587811908,0.350016904855277,"Normal Tissue"
1.56657164062676,0.396185842380262,"Normal Tissue"
5.59308480938683,0.934219848581278,"Normal Tissue"
2.85359650620251,0.512388970527587,"Normal Tissue"
6.51129408055259,0.271700044399913,"Normal Tissue"
5.53887955278392,0.291384566253175,"Normal Tissue"
5.57836514290396,0.307209388028712,"Normal Tissue"
6.68230641902594,0.306616416982441,"Normal Tissue"
3.33356685113426,0.353798899078003,"Normal Tissue"
5.56410374991986,0.190927590837988,"Normal Tissue"
2.34397626006754,0.254589361946254,"Normal Tissue"
5.31618195406381,0.191543195390495,"Normal Tissue"
4.35268791372766,0.370133643084567,"Normal Tissue"
7.13135282935076,0.25905476967729,"Normal Tissue"
6.55060828001095,0.0964571102571614,"Normal Tissue"
5.94675424994812,0.223025697921261,"Normal Tissue"
5.8351914275376,0.175073868783033,"Normal Tissue"
4.54108112323906,0.445624635350934,"Normal Tissue"
5.32592602905417,0.312337070713377,"Normal Tissue"
-0.321928094887362,0.508406786649217,"Normal Tissue"
6.58106496975125,0.264101862328055,"Normal Tissue"
4.45226595448108,0.460728387603194,"Normal Tissue"
4.76664816204304,0.351405955019736,"Normal Tissue"
5.13918295769767,0.261880156143444,"Normal Tissue"
6.37904906575885,0.101710856562801,"Normal Tissue"
4.57839533649438,0.190284790876201,"Normal Tissue"
4.43968961966772,0.189938973334719,"Normal Tissue"
5.33988562454463,0.117311218366435,"Normal Tissue"
6.0800393548006,0.075552587199121,"Normal Tissue"
7.34430478601183,0.212744063310171,"Normal Tissue"
5.27168711846725,0.20049231952776,"Normal Tissue"
5.47219530363577,0.3621211018953,"Normal Tissue"
6.3991881872617,0.148085226144502,"Normal Tissue"
5.11732102370299,0.349650086831495,"Normal Tissue"
6.00429913108908,0.15308708566792,"Normal Tissue"
7.93192529793004,0.220306017641285,"Normal Tissue"
5.61768050191918,0.13058531964565,"Normal Tissue"
4.80637561812129,0.381199835288679,"Normal Tissue"
5.34415385094887,0.138751524718592,"Normal Tissue"
5.79444186062117,0.29884572420498,"Normal Tissue"
6.75490086038904,0.136717197031775,"Normal Tissue"
5.50846034583577,0.162149888304533,"Normal Tissue"
1.0765590951316,0.497018619083524,"Normal Tissue"
6.85425752344058,0.206284288547571,"Normal Tissue"
4.64679628977473,0.519290160263524,"Normal Tissue"
6.32392844683313,0.548623902449983,"Normal Tissue"
3.2718738340176,0.385971326601408,"Normal Tissue"
1.81680447483288,0.42681177998844,"Normal Tissue"
3.46349167726237,0.413618920813357,"Normal Tissue"
1.87735162644926,0.386885778171513,"Normal Tissue"
2.77526129234775,0.477760532536416,"Normal Tissue"
2.95512678126137,0.369917404657868,"Normal Tissue"
4.20562710390717,0.379650517142787,"Normal Tissue"
5.46829005650355,0.320687564060049,"Normal Tissue"
5.92863088479899,0.126663580438343,"Normal Tissue"
4.75119589577246,0.307421768953125,"Normal Tissue"
7.02459671884279,0.0776182334617358,"Normal Tissue"
6.35069171492605,0.0725912849105185,"Normal Tissue"
6.59082654360902,0.0297522245553393,"Normal Tissue"
5.79703892535534,0.109701508739202,"Normal Tissue"
6.46973948581207,0.035377290472831,"Normal Tissue"
7.78594935628293,0.158227025908975,"Normal Tissue"
6.6467530963901,0.131909530432798,"Normal Tissue"
6.27688743567336,0.357071406335131,"Normal Tissue"
5.74364960181566,0.130337382967521,"Normal Tissue"
6.69071040998019,0.0135761596878949,"Normal Tissue"
7.10329830070144,0.156875930451934,"Normal Tissue"
6.03937970045046,0.0879066627090402,"Normal Tissue"
5.72495034728311,0.365056513272155,"Normal Tissue"
4.88708654676436,0.116529384721743,"Normal Tissue"
7.50621632490121,0.541519576156104,"Normal Tissue"
5.23806074453286,0.483449246320328,"Normal Tissue"
7.09171041104115,0.163543981457694,"Normal Tissue"
-0.859352206845158,0.491183906571602,"Normal Tissue"
6.75490086038904,0.200529896260363,"Normal Tissue"
7.78005413971864,0.234080243487861,"Normal Tissue"
5.76635663621931,0.0833972253358405,"Normal Tissue"
5.305642266875,0.163887725911515,"Normal Tissue"
5.09849535588272,0.308531859742704,"Normal Tissue"
4.48032975748114,0.175997933750226,"Normal Tissue"
