"RNAss","XIST","sample_type","bin_XIST"
0.166403646520795,4.44962740033535,"Normal Tissue","Low XIST"
0.1664428,8.0603,"Primary Tumor","High XIST"
0.166446216906909,6.76289357734056,"Normal Tissue","High XIST"
0.166526162512067,5.86989607585463,"Normal Tissue",NA
0.16653696738123,5.57473731666116,"Normal Tissue",NA
0.166551192217744,7.30470268264797,"Normal Tissue","High XIST"
0.1665674,6.8198,"Primary Tumor",NA
0.166570513289674,6.43264211306103,"Normal Tissue","High XIST"
0.166615401355537,7.15178780023113,"Normal Tissue","High XIST"
0.16668754906683,6.0212798327843,"Normal Tissue",NA
0.166689217390696,6.64819217945213,"Normal Tissue","High XIST"
0.166704376421013,6.36773798356742,"Normal Tissue",NA
0.166725872401455,6.83669421527576,"Normal Tissue","High XIST"
0.166775779518195,5.13549382755699,"Normal Tissue",NA
0.166786087135324,6.21297781116879,"Normal Tissue",NA
0.166798686404572,6.42039818517351,"Normal Tissue","High XIST"
0.16684976171207,5.9439447619551,"Normal Tissue",NA
0.1668686,6.9817,"Primary Tumor",NA
0.1668918,4.1194,"Primary Tumor","Low XIST"
0.16693094190014,6.42426708495039,"Normal Tissue","High XIST"
0.166983242484244,5.8555163598995,"Normal Tissue",NA
0.166991495133986,5.66023840174443,"Normal Tissue",NA
0.166993168074333,5.48126664589954,"Normal Tissue",NA
0.1670447,7.8095,"Primary Tumor","High XIST"
0.167044855344567,6.43714449385984,"Normal Tissue","High XIST"
0.1670696,6.7159,"Primary Tumor",NA
0.167104134369303,5.37263873725686,"Normal Tissue",NA
0.167222517565202,4.47903649842731,"Normal Tissue","Low XIST"
0.167226049013723,7.24318350618107,"Normal Tissue","High XIST"
0.1672489108692,6.35686568155765,"Normal Tissue",NA
0.167252687271178,5.6707553756789,"Normal Tissue",NA
0.167278039146771,6.77216279012984,"Normal Tissue","High XIST"
0.167286647892585,5.78740634364307,"Normal Tissue",NA
0.167294815357083,3.60062657655569,"Normal Tissue","Low XIST"
0.167329212871945,8.06985788028232,"Normal Tissue","High XIST"
0.167346663845417,5.06613225533862,"Normal Tissue",NA
0.167436542722306,5.45716743471459,"Normal Tissue",NA
0.167461044799818,5.30162422562833,"Normal Tissue",NA
0.167527505435971,5.74203316680027,"Normal Tissue",NA
0.167558355468944,5.60854314733057,"Normal Tissue",NA
0.1676016,7.6771,"Primary Tumor","High XIST"
0.167601645214303,6.40923817210455,"Normal Tissue","High XIST"
0.167698468805872,4.75707659962745,"Normal Tissue",NA
0.167747413745715,5.73283900035441,"Normal Tissue",NA
0.167751548933401,6.94135284420923,"Normal Tissue","High XIST"
0.167752831766281,7.03233230836827,"Normal Tissue","High XIST"
0.16776559102306,5.75224013375861,"Normal Tissue",NA
0.167768375414474,5.57291997682156,"Normal Tissue",NA
0.167805438616393,6.21219966897768,"Normal Tissue",NA
0.1678287,6.0997,"Primary Tumor",NA
0.167833322605669,7.52748482552452,"Normal Tissue","High XIST"
0.1679113,7.0443,"Primary Tumor",NA
0.167932792765902,6.12476236717894,"Normal Tissue",NA
0.167954423527806,5.74041491865518,"Normal Tissue",NA
0.168005681975669,5.87063597007262,"Normal Tissue",NA
0.168015118175663,6.21608618966946,"Normal Tissue",NA
0.168073253168198,5.6008346825843,"Normal Tissue",NA
0.168147381193718,5.92626040885304,"Normal Tissue",NA
0.1682645,7.9112,"Primary Tumor","High XIST"
0.168320409580588,4.79706487240786,"Normal Tissue",NA
0.168333114036046,6.28745382543098,"Normal Tissue",NA
0.1683475,7.0396,"Primary Tumor",NA
0.16845,7.3324,"Primary Tumor",NA
0.168459332285574,5.6831630637754,"Normal Tissue",NA
0.168506014881372,6.91290130875324,"Normal Tissue","High XIST"
0.168580303447811,3.09389816258555,"Normal Tissue","Low XIST"
0.168650021282768,6.3134454059617,"Normal Tissue",NA
0.1687033,6.8181,"Primary Tumor",NA
0.1687176,7.8273,"Primary Tumor","High XIST"
0.168733024326734,5.70489962322191,"Normal Tissue",NA
0.168844661022799,6.29206390349127,"Normal Tissue",NA
0.168870473435827,5.67556191320509,"Normal Tissue",NA
0.1690107,8.1097,"Primary Tumor","High XIST"
0.169048222954392,5.86073937630287,"Normal Tissue",NA
0.1690526,5.067,"Primary Tumor",NA
0.169059072558791,6.37818212402129,"Normal Tissue",NA
0.169083934904407,6.03035815125964,"Normal Tissue",NA
0.169099427987532,8.15937185588755,"Normal Tissue","High XIST"
0.169165663842554,5.88608673271225,"Normal Tissue",NA
0.169225412172004,6.71974474449366,"Normal Tissue","High XIST"
0.169226472270929,5.62529971709809,"Normal Tissue",NA
0.169261423634645,5.18788648900751,"Normal Tissue",NA
0.1692682,7.6157,"Primary Tumor","High XIST"
0.169359002416419,6.10645301663509,"Normal Tissue",NA
0.169387875347876,6.06222966816554,"Normal Tissue",NA
0.16939515856767,6.00766645369165,"Normal Tissue",NA
0.169406749225058,5.89241531350426,"Normal Tissue",NA
0.169463314253847,6.92006696801163,"Normal Tissue","High XIST"
0.1694813,7.1855,"Primary Tumor",NA
0.169489,4.9796,"Primary Tumor",NA
0.169492951258823,5.44032104696727,"Normal Tissue",NA
0.169522630543532,5.46763815299236,"Normal Tissue",NA
0.1695447,6.4243,"Primary Tumor",NA
0.169560821567653,6.68090098200634,"Normal Tissue","High XIST"
0.1695641,7.0265,"Primary Tumor",NA
0.169567213519925,4.7724663417462,"Normal Tissue",NA
0.1695911,5.4654,"Primary Tumor",NA
0.169591859747119,5.74041491865518,"Normal Tissue",NA
0.16961070607057,6.80865533757557,"Normal Tissue","High XIST"
0.169695192584478,5.99482859932045,"Normal Tissue",NA
0.169716947121648,6.14325054627711,"Normal Tissue",NA
0.16976852031396,6.19280568153656,"Normal Tissue",NA
0.1697824147531,6.37592563437369,"Normal Tissue",NA
0.16982228936847,5.94675424994812,"Normal Tissue",NA
0.169835770375851,5.88266750161294,"Normal Tissue",NA
0.169868001865217,5.9157837933892,"Normal Tissue",NA
0.169897846537028,6.47834089236155,"Normal Tissue","High XIST"
0.1699723,6.8649,"Primary Tumor",NA
0.169984543552495,5.22616168642658,"Normal Tissue",NA
0.170020984853783,5.6493567853695,"Normal Tissue",NA
0.170039508317723,6.49507152268114,"Normal Tissue","High XIST"
0.1700547,6.6673,"Primary Tumor",NA
0.1700639,6.3107,"Primary Tumor",NA
0.170171056870535,6.34839178120721,"Normal Tissue",NA
0.170173577427321,4.4456604988647,"Normal Tissue","Low XIST"
0.170180800754614,5.80144323429171,"Normal Tissue",NA
0.170246794091857,5.98256013084135,"Normal Tissue",NA
0.170313093533525,6.65679666241416,"Normal Tissue","High XIST"
0.170328523352346,5.9408949631851,"Normal Tissue",NA
0.17043038520306,4.13265909203812,"Normal Tissue","Low XIST"
0.170470776374026,5.68960667902733,"Normal Tissue",NA
0.1704782,7.5272,"Primary Tumor","High XIST"
0.170519205295848,7.18785680443336,"Normal Tissue","High XIST"
0.170571935082659,5.32052078104546,"Normal Tissue",NA
0.170737495042509,6.30908521564341,"Normal Tissue",NA
0.170742007020001,6.60126566388768,"Normal Tissue","High XIST"
0.1708252,7.8209,"Primary Tumor","High XIST"
0.1709135,8.0657,"Primary Tumor","High XIST"
0.170913521057788,5.96372842280257,"Normal Tissue",NA
0.1709239,5.8902,"Primary Tumor",NA
0.170952681039347,6.84926121524303,"Normal Tissue","High XIST"
0.1709666,7.516,"Primary Tumor","High XIST"
0.1710352,6.6602,"Primary Tumor",NA
0.171058933896858,6.49122779298644,"Normal Tissue","High XIST"
0.171094684424787,7.32283850881275,"Normal Tissue","High XIST"
0.171157101358215,5.36635718824712,"Normal Tissue",NA
0.171158814719104,6.02770699042557,"Normal Tissue",NA
0.171198592266868,7.13340940098631,"Normal Tissue","High XIST"
0.171256703962017,5.87359175818388,"Normal Tissue",NA
0.171316784776025,6.20810752243124,"Normal Tissue",NA
0.171397699003742,7.07254531807126,"Normal Tissue","High XIST"
0.171419006185682,5.97981957810408,"Normal Tissue",NA
0.171512101970456,7.80736136264609,"Normal Tissue","High XIST"
0.171602308929012,5.46829005650355,"Normal Tissue",NA
0.171650550469646,6.59157470525917,"Normal Tissue","High XIST"
0.171700774381011,7.61471720478542,"Normal Tissue","High XIST"
0.171706614738619,6.66392806980757,"Normal Tissue","High XIST"
0.171719617043409,6.39061610086168,"Normal Tissue",NA
0.171749308593832,7.29830089637907,"Normal Tissue","High XIST"
0.171785708311269,6.45122759968144,"Normal Tissue","High XIST"
0.171807657508666,6.51807871692007,"Normal Tissue","High XIST"
0.171857513664856,4.17959066700622,"Normal Tissue","Low XIST"
0.171861431446058,6.44594184694778,"Normal Tissue","High XIST"
0.171865363705061,5.45519568655561,"Normal Tissue",NA
0.1718679,6.7081,"Primary Tumor",NA
0.17191446827944,7.36633095782563,"Normal Tissue","High XIST"
0.172038136592914,6.29959268577814,"Normal Tissue",NA
0.172101387365773,5.97890490242025,"Normal Tissue",NA
0.172118860385806,5.11690533331779,"Normal Tissue",NA
0.172129216370895,6.45336941716497,"Normal Tissue","High XIST"
0.1721425,7.3813,"Primary Tumor","High XIST"
0.172167858443509,5.8802202227087,"Normal Tissue",NA
0.17217246682967,5.48803291608737,"Normal Tissue",NA
0.172252,6.0449,"Primary Tumor",NA
0.172328494698685,6.88631845862523,"Normal Tissue","High XIST"
0.1724904,5.6224,"Primary Tumor",NA
0.1725757,6.8992,"Primary Tumor",NA
0.172648961390019,5.04137441711931,"Normal Tissue",NA
0.172675773753728,5.74902467571414,"Normal Tissue",NA
0.172676863971955,7.19279582042754,"Normal Tissue","High XIST"
0.172715622988774,6.32482860100085,"Normal Tissue",NA
0.1727492,7.7178,"Primary Tumor","High XIST"
0.172765643649639,5.54228900855579,"Normal Tissue",NA
0.172849480442844,7.06070673835151,"Normal Tissue","High XIST"
0.1728998,7.8744,"Primary Tumor","High XIST"
0.172955241491735,8.04549211696624,"Normal Tissue","High XIST"
0.173009970700452,6.91170356433953,"Normal Tissue","High XIST"
0.173027,7.3517,"Primary Tumor","High XIST"
0.173032084976404,5.07728573215741,"Normal Tissue",NA
0.173059925230175,6.75890275394331,"Normal Tissue","High XIST"
0.173061982122781,5.58559354177138,"Normal Tissue",NA
0.173121666386563,4.78193667615618,"Normal Tissue",NA
0.173124356807721,7.31651686985917,"Normal Tissue","High XIST"
0.173184665940808,6.91050482471635,"Normal Tissue","High XIST"
0.1732338,7.2278,"Primary Tumor",NA
0.173259397113883,7.26210424400433,"Normal Tissue","High XIST"
0.173293416993653,5.75116911049836,"Normal Tissue",NA
0.173311093760335,6.53092908520852,"Normal Tissue","High XIST"
0.173319910401954,7.30013287869632,"Normal Tissue","High XIST"
0.173329779364856,6.76687339165707,"Normal Tissue","High XIST"
0.173406400415603,6.87775651771182,"Normal Tissue","High XIST"
0.1734068,6.9424,"Primary Tumor",NA
0.17341385045448,7.2065357835833,"Normal Tissue","High XIST"
0.173434851519614,5.43899140466132,"Normal Tissue",NA
0.1734839,3.5374,"Primary Tumor","Low XIST"
0.173499922135839,6.66392806980757,"Normal Tissue","High XIST"
0.173512472574765,6.17214744360436,"Normal Tissue",NA
0.17363867274974,5.71427299730995,"Normal Tissue",NA
0.1736866,4.6428,"Primary Tumor","Low XIST"
0.173740699430586,7.19279582042754,"Normal Tissue","High XIST"
0.173777950755628,5.10395916114653,"Normal Tissue",NA
0.17383042303229,7.8303630861357,"Normal Tissue","High XIST"
0.17389658234182,6.01794417163783,"Normal Tissue",NA
0.173965562825905,1.09558690799772,"Normal Tissue","Low XIST"
0.173969781781583,6.46092272562639,"Normal Tissue","High XIST"
0.173970558317085,4.41013754975789,"Normal Tissue","Low XIST"
0.174033725339219,5.7884508098818,"Normal Tissue",NA
0.174058152132423,5.18034680692882,"Normal Tissue",NA
0.17408694598689,5.67781828408342,"Normal Tissue",NA
0.174095074409671,5.81943827397117,"Normal Tissue",NA
0.174165064088303,4.96444484206661,"Normal Tissue",NA
0.174221457304743,6.31978048833538,"Normal Tissue",NA
0.1742884,7.2536,"Primary Tumor",NA
0.174354738396044,4.89874043564663,"Normal Tissue",NA
0.174370637639717,4.46015278588095,"Normal Tissue","Low XIST"
0.174386215631598,6.71288462067527,"Normal Tissue","High XIST"
0.174403652595183,6.34058007117523,"Normal Tissue",NA
0.174435459276538,6.19949567748416,"Normal Tissue",NA
0.174468064907941,7.86666693201943,"Normal Tissue","High XIST"
0.174569609832855,6.88997236398376,"Normal Tissue","High XIST"
0.174574907449039,6.07169832311725,"Normal Tissue",NA
0.17459125218138,6.02770699042557,"Normal Tissue",NA
0.174625706188569,7.66320939595241,"Normal Tissue","High XIST"
0.174628955840674,6.45089780689197,"Normal Tissue","High XIST"
0.174711244179849,6.75088783509179,"Normal Tissue","High XIST"
0.174745218229444,4.37927438530316,"Normal Tissue","Low XIST"
0.174757919440793,6.5519927357255,"Normal Tissue","High XIST"
0.174794675091821,7.96521286427719,"Normal Tissue","High XIST"
0.174812053471741,5.57231368779123,"Normal Tissue",NA
0.17486360193403,6.92125779196091,"Normal Tissue","High XIST"
0.1748849,6.2533,"Primary Tumor",NA
0.1749271,6.4767,"Primary Tumor",NA
0.174928448735592,6.0426662227862,"Normal Tissue",NA
0.174936969221644,7.31379909326585,"Normal Tissue","High XIST"
0.17494257175932,7.28448637175791,"Normal Tissue","High XIST"
0.174964352019342,5.81918277596446,"Normal Tissue",NA
0.174980404827221,4.60768539498224,"Normal Tissue",NA
0.175028658319696,1.54101915313356,"Normal Tissue","Low XIST"
0.175073868783033,5.8351914275376,"Normal Tissue",NA
0.17508948415153,4.89292525848418,"Normal Tissue",NA
0.175090993470451,8.1957462137532,"Normal Tissue","High XIST"
0.175111514401539,6.03762382243981,"Normal Tissue",NA
0.17511734145714,6.03674508139095,"Normal Tissue",NA
0.175160192363013,7.18686696896226,"Normal Tissue","High XIST"
0.175190280793465,6.48205768122904,"Normal Tissue","High XIST"
0.1752179,7.1489,"Primary Tumor",NA
0.175220044227639,5.79131919918837,"Normal Tissue",NA
0.175238995507388,6.0800393548006,"Normal Tissue",NA
0.175252152451571,6.22150978880477,"Normal Tissue",NA
0.175349146119793,4.37649876991979,"Normal Tissue","Low XIST"
0.1754108,7.9816,"Primary Tumor","High XIST"
0.175421318791797,6.51398019348932,"Normal Tissue","High XIST"
0.175498659903777,6.13383063631777,"Normal Tissue",NA
0.175514682145614,5.21221912764848,"Normal Tissue",NA
0.175541503136894,6.20537296202459,"Normal Tissue",NA
0.175542108785943,6.34856882941705,"Normal Tissue",NA
0.175554653000561,5.55400551661735,"Normal Tissue",NA
0.175563,7.0628,"Primary Tumor",NA
0.175564908948191,7.48543487790135,"Normal Tissue","High XIST"
0.175670118753742,5.85999438779784,"Normal Tissue",NA
0.1759944,6.9239,"Primary Tumor",NA
0.175997933750226,4.48032975748114,"Normal Tissue","Low XIST"
0.176051441301121,6.67526550237103,"Normal Tissue","High XIST"
0.176077035806024,7.31651686985917,"Normal Tissue","High XIST"
0.176181860574683,5.33631909769577,"Normal Tissue",NA
0.176200213159068,5.9862061217339,"Normal Tissue",NA
0.176207674512988,6.97040504261395,"Normal Tissue","High XIST"
0.1762144,8.3697,"Primary Tumor","High XIST"
0.176233208568086,4.90597659928656,"Normal Tissue",NA
0.176289559610828,5.70600553925383,"Normal Tissue",NA
0.17629314423567,6.06481819781298,"Normal Tissue",NA
0.176354030178501,6.36441484777509,"Normal Tissue",NA
0.176384135981996,5.65509418149322,"Normal Tissue",NA
0.176443138581136,5.67753643063805,"Normal Tissue",NA
0.176449605890317,5.90474900922834,"Normal Tissue",NA
0.176462576861309,4.70548033484162,"Normal Tissue",NA
0.1764822,5.3716,"Primary Tumor",NA
0.176493046323908,6.1405946268214,"Normal Tissue",NA
0.1765164,6.2651,"Primary Tumor",NA
0.176559127213438,7.74752838585677,"Normal Tissue","High XIST"
0.176565307358628,6.65250083575187,"Normal Tissue","High XIST"
0.176566934226301,5.70406962950388,"Normal Tissue",NA
0.176588866886209,6.0380629923313,"Normal Tissue",NA
0.1766417,7.9391,"Primary Tumor","High XIST"
0.176721210044115,6.53342318320889,"Normal Tissue","High XIST"
0.176725415613185,7.08109458370767,"Normal Tissue","High XIST"
0.1767324,7.0966,"Primary Tumor",NA
0.176797466996594,7.497460679879,"Normal Tissue","High XIST"
0.17685142154099,6.82783172434171,"Normal Tissue","High XIST"
0.176875449185686,4.99778918012736,"Normal Tissue",NA
0.176943910100954,6.00069863622313,"Normal Tissue",NA
0.1770322,7.8836,"Primary Tumor","High XIST"
0.177093562947374,6.75623605871563,"Normal Tissue","High XIST"
0.1771576,8.441,"Primary Tumor","High XIST"
0.177215483880565,7.74887042161002,"Normal Tissue","High XIST"
0.177222457650579,1.89917563048051,"Normal Tissue","Low XIST"
0.177293805906753,4.18753023379963,"Normal Tissue","Low XIST"
0.177324540313433,7.47736162254361,"Normal Tissue","High XIST"
0.177326904431703,5.3420213161945,"Normal Tissue",NA
0.177416524106794,7.21820963268195,"Normal Tissue","High XIST"
0.1776049,6.5438,"Primary Tumor",NA
0.177607614242353,3.07382023329167,"Normal Tissue","Low XIST"
0.177656338928695,7.05529328279154,"Normal Tissue","High XIST"
0.177702105659756,6.89604171623439,"Normal Tissue","High XIST"
0.1777187,7.6241,"Primary Tumor","High XIST"
0.177726386425166,5.68764862356812,"Normal Tissue",NA
0.177743717359489,5.59248693737359,"Normal Tissue",NA
0.177802377713345,7.69000495781919,"Normal Tissue","High XIST"
0.1778108,8.4911,"Primary Tumor","High XIST"
0.177854,5.8846,"Primary Tumor",NA
0.177908154984697,5.65995309243667,"Normal Tissue",NA
0.1779138,7.3922,"Primary Tumor","High XIST"
0.177928711426534,5.39166462735492,"Normal Tissue",NA
0.178000683604096,5.78557670623461,"Normal Tissue",NA
0.178046214408063,5.33952936835927,"Normal Tissue",NA
0.178056767011587,6.68230641902594,"Normal Tissue","High XIST"
0.1780696,7.7268,"Primary Tumor","High XIST"
0.178096345426823,6.47396545193275,"Normal Tissue","High XIST"
0.1781024,5.5075,"Primary Tumor",NA
0.178164924278648,6.99549582522067,"Normal Tissue","High XIST"
0.178192857311048,5.59577217156962,"Normal Tissue",NA
0.178239825291056,6.89240316975994,"Normal Tissue","High XIST"
0.178342503471839,5.75491421849093,"Normal Tissue",NA
0.178419258930137,5.41179907455587,"Normal Tissue",NA
0.1784224,8.8225,"Primary Tumor","High XIST"
0.178436110211521,4.29064556869481,"Normal Tissue","Low XIST"
0.1784791,8.026,"Primary Tumor","High XIST"
0.178508437740134,6.84173415906004,"Normal Tissue","High XIST"
0.178570431458543,6.12186501419864,"Normal Tissue",NA
0.178602038292757,7.01123843906239,"Normal Tissue","High XIST"
0.178604592728023,4.78298510833843,"Normal Tissue",NA
0.1786046,4.225,"Primary Tumor","Low XIST"
0.178626681289879,6.49138815301605,"Normal Tissue","High XIST"
0.178678417790368,7.36982414671849,"Normal Tissue","High XIST"
0.178683142928646,5.30272116534122,"Normal Tissue",NA
0.178698927946122,6.21103166817913,"Normal Tissue",NA
0.178735597641609,4.74958789845832,"Normal Tissue",NA
0.17875860870455,5.12147135319828,"Normal Tissue",NA
0.178841485350385,6.15888229774023,"Normal Tissue",NA
0.178845952013533,4.89292525848418,"Normal Tissue",NA
0.178879824935959,6.77480023483819,"Normal Tissue","High XIST"
0.178883122796936,5.66109399128492,"Normal Tissue",NA
0.1788937,5.3385,"Primary Tumor",NA
0.178908273688504,7.46924293526455,"Normal Tissue","High XIST"
0.1789318,5.4771,"Primary Tumor",NA
0.178957726139647,4.6724819171383,"Normal Tissue",NA
0.179004484799298,5.05706030190422,"Normal Tissue",NA
0.179009958027993,5.89799062556097,"Normal Tissue",NA
0.1790107,5.8354,"Primary Tumor",NA
0.179019765000599,6.49379141697198,"Normal Tissue","High XIST"
0.179040215001599,6.68230641902594,"Normal Tissue","High XIST"
0.179189980325563,6.6582257667904,"Normal Tissue","High XIST"
0.179206445094537,6.81763604730439,"Normal Tissue","High XIST"
0.179209933247418,5.15910438594048,"Normal Tissue",NA
0.179290104662159,6.8455025960641,"Normal Tissue","High XIST"
0.1793355,7.1489,"Primary Tumor",NA
0.179351186865812,7.81442865568201,"Normal Tissue","High XIST"
0.1793806,8.1675,"Primary Tumor","High XIST"
0.179428019923835,2.47897180503294,"Normal Tissue","Low XIST"
0.179501473164992,6.10309893415281,"Normal Tissue",NA
0.179554777617541,6.57017448462338,"Normal Tissue","High XIST"
0.179679651259889,7.58872213008249,"Normal Tissue","High XIST"
0.1796918,6.4631,"Primary Tumor",NA
0.179697413058198,5.82860619620566,"Normal Tissue",NA
0.1796978,8.534,"Primary Tumor","High XIST"
0.179719099392573,3.44903306002676,"Normal Tissue","Low XIST"
0.179827404130761,7.56148652882881,"Normal Tissue","High XIST"
0.179864197974339,7.35491932460227,"Normal Tissue","High XIST"
0.17992381990429,5.77032692192567,"Normal Tissue",NA
0.179934071701061,5.7333814586868,"Normal Tissue",NA
0.180008817928249,7.43713616909034,"Normal Tissue","High XIST"
0.1800166,1.9859,"Primary Tumor","Low XIST"
0.1800284,7.547,"Primary Tumor","High XIST"
0.1800657,4.034,"Primary Tumor","Low XIST"
0.180080448510041,2.72093508135976,"Normal Tissue","Low XIST"
0.180097115738087,4.31983466897724,"Normal Tissue","Low XIST"
0.180260354138608,6.72111286347689,"Normal Tissue","High XIST"
0.180342293605951,5.53390591646578,"Normal Tissue",NA
0.18044439488319,7.75088113738986,"Normal Tissue","High XIST"
0.180554657282558,7.01458962261401,"Normal Tissue","High XIST"
0.1806019,5.4286,"Primary Tumor",NA
0.180689752798607,5.75838313510535,"Normal Tissue",NA
0.180716172339802,6.7306535405519,"Normal Tissue","High XIST"
0.180738305424719,5.96880500885357,"Normal Tissue",NA
0.180741479709214,6.36406459831272,"Normal Tissue",NA
0.180754,7.008,"Primary Tumor",NA
0.180766535849629,7.43296775618158,"Normal Tissue","High XIST"
0.180933141944029,5.63781308559868,"Normal Tissue",NA
0.181027,8.5018,"Primary Tumor","High XIST"
0.181102766114,6.07126927520673,"Normal Tissue",NA
0.181114624348734,5.67301927059965,"Normal Tissue",NA
0.181177053105137,7.70044665415827,"Normal Tissue","High XIST"
0.181189229228116,7.44378067932834,"Normal Tissue","High XIST"
0.181218622521807,7.8448689311327,"Normal Tissue","High XIST"
0.181232618323922,7.44709149377932,"Normal Tissue","High XIST"
0.181238272572431,5.9439447619551,"Normal Tissue",NA
0.18124993184486,5.61738665006854,"Normal Tissue",NA
0.181272757706986,6.58753001524837,"Normal Tissue","High XIST"
0.181314084672417,6.03981833624256,"Normal Tissue",NA
0.181344545686896,5.08835364252704,"Normal Tissue",NA
0.181373005175359,5.41349253779953,"Normal Tissue",NA
0.181406831894317,3.51487971295721,"Normal Tissue","Low XIST"
0.181421226964267,5.7742863114156,"Normal Tissue",NA
0.18144694219026,5.14204577337973,"Normal Tissue",NA
0.181526734270321,6.16693633069317,"Normal Tissue",NA
0.181625908861938,5.7787605224767,"Normal Tissue",NA
0.18162641937067,6.91648858722803,"Normal Tissue","High XIST"
0.181701021485521,7.64097513836286,"Normal Tissue","High XIST"
0.181846740057917,7.11895145178719,"Normal Tissue","High XIST"
0.181875,5.2161,"Primary Tumor",NA
0.181919,7.2185,"Primary Tumor",NA
0.181934366884885,5.90330344703506,"Normal Tissue",NA
0.181953352191536,5.62120206354052,"Normal Tissue",NA
0.182189954780432,4.39787139928291,"Normal Tissue","Low XIST"
0.182207737455587,6.22073623613097,"Normal Tissue",NA
0.182250579019804,5.5674541811537,"Normal Tissue",NA
0.182298286015707,5.6258841472537,"Normal Tissue",NA
0.182325212872495,4.43636175548478,"Normal Tissue","Low XIST"
0.182334026692033,5.62821950324555,"Normal Tissue",NA
0.182358745616201,5.90040797007333,"Normal Tissue",NA
0.182362760129329,5.64791886410777,"Normal Tissue",NA
0.182436703237386,5.99686323914747,"Normal Tissue",NA
0.182444523117193,6.47039044070953,"Normal Tissue","High XIST"
0.182462862531942,5.5239069071069,"Normal Tissue",NA
0.182464740358989,6.27632916036228,"Normal Tissue",NA
0.182516330535452,6.78137282887451,"Normal Tissue","High XIST"
0.182539138156766,6.45320477481652,"Normal Tissue","High XIST"
0.1825849,7.1465,"Primary Tumor",NA
0.182592683291864,5.26156842411297,"Normal Tissue",NA
0.182634806782959,6.3626627495273,"Normal Tissue",NA
0.182679368726909,6.54690988969861,"Normal Tissue","High XIST"
0.182743735300881,5.69239929916895,"Normal Tissue",NA
0.1827703,8.1097,"Primary Tumor","High XIST"
0.182817804975887,5.48706824678681,"Normal Tissue",NA
0.1828256,5.6554,"Primary Tumor",NA
0.182856028721509,4.90163925790899,"Normal Tissue",NA
0.182869606672823,5.41247669841037,"Normal Tissue",NA
0.182883447505272,7.76421476625643,"Normal Tissue","High XIST"
0.182941855248403,6.39782007152195,"Normal Tissue","High XIST"
0.183037653895001,6.18489517363166,"Normal Tissue",NA
0.183077752913178,4.86992074510971,"Normal Tissue",NA
0.183125282158814,6.29427151929173,"Normal Tissue",NA
0.183218156795926,6.09002770847768,"Normal Tissue",NA
0.18325700993874,5.38270183274866,"Normal Tissue",NA
0.1832575,7.557,"Primary Tumor","High XIST"
0.183279988554696,5.23308276010263,"Normal Tissue",NA
0.18332302213898,7.0179330398605,"Normal Tissue","High XIST"
0.183359839684001,6.59903505966524,"Normal Tissue","High XIST"
0.183374546268591,6.41465986951756,"Normal Tissue","High XIST"
0.183468397951188,4.7687665795756,"Normal Tissue",NA
0.1834927,6.8213,"Primary Tumor",NA
0.183496,7.1237,"Primary Tumor",NA
0.1835115,4.7565,"Primary Tumor",NA
0.183525448992017,5.34130977020544,"Normal Tissue",NA
0.183548,8.0284,"Primary Tumor","High XIST"
0.1836646733096,5.52296593717992,"Normal Tissue",NA
0.18373950790982,5.6831630637754,"Normal Tissue",NA
0.183806881447096,7.11895145178719,"Normal Tissue","High XIST"
0.183832021751311,6.66677079156926,"Normal Tissue","High XIST"
0.1838349,7.4927,"Primary Tumor","High XIST"
0.18384216282136,5.15384586065147,"Normal Tissue",NA
0.183864033991577,6.11750804530693,"Normal Tissue",NA
0.183869115178539,7.53060921706491,"Normal Tissue","High XIST"
0.18397222993754,6.67243948597119,"Normal Tissue","High XIST"
0.1839816,7.4933,"Primary Tumor","High XIST"
0.183986807372497,6.75490086038904,"Normal Tissue","High XIST"
0.18399536528105,6.89846232575836,"Normal Tissue","High XIST"
0.1840153,8.8134,"Primary Tumor","High XIST"
0.184062870861839,5.40023050442202,"Normal Tissue",NA
0.1841815,5.8458,"Primary Tumor",NA
0.184193295309955,5.80351120696794,"Normal Tissue",NA
0.1842384,3.0825,"Primary Tumor","Low XIST"
0.184252099055682,5.22114240300064,"Normal Tissue",NA
0.1842975,8.1007,"Primary Tumor","High XIST"
0.184314369197541,5.17076632818638,"Normal Tissue",NA
0.184330142675361,4.45292483969571,"Normal Tissue","Low XIST"
0.184408705096735,5.41552207325541,"Normal Tissue",NA
0.184454044081956,5.60380435292928,"Normal Tissue",NA
0.18453742885906,5.41586005176066,"Normal Tissue",NA
0.184584040396715,7.91049882851499,"Normal Tissue","High XIST"
0.184584779493747,5.75384517930536,"Normal Tissue",NA
0.184644718362306,3.1263121303287,"Normal Tissue","Low XIST"
0.184706774790795,5.32592602905417,"Normal Tissue",NA
0.184784662775818,6.56408850290897,"Normal Tissue","High XIST"
0.184796348311332,4.99100022745226,"Normal Tissue",NA
0.184827073300365,6.68230641902594,"Normal Tissue","High XIST"
0.184854372314846,5.92910451295803,"Normal Tissue",NA
0.184899799414787,6.84173415906004,"Normal Tissue","High XIST"
0.184905119118447,6.4646846017733,"Normal Tissue","High XIST"
0.184958833023194,6.02792810666929,"Normal Tissue",NA
0.1849776,5.8682,"Primary Tumor",NA
0.184998738859374,6.18251353843303,"Normal Tissue",NA
0.1850533,6.2563,"Primary Tumor",NA
